交易日期,縣市,鄉鎮市區,土地位置建物門牌,建物型態,建坪,屋齡,總價_萬,單價_萬每坪,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建築完成年月,移轉層次,總樓層數
2026-01-01,新北市,板橋區,新北市板橋區文化路二段１８２巷１弄１５號五樓,公寓(5樓含以下無電梯),22.27912583546722,,1100.0,49.373551867500005,0,0,1,,五層,五層
2026-01-01,新北市,板橋區,新北市板橋區南雅東路８號六樓之４,住宅大樓(11層含以上有電梯),11.758175440931577,28.1,610.0,51.87867574050001,1,1,1,0861121,六層,十一層
2025-12-31,新北市,板橋區,新北市板橋區縣民大道一段２９７號二十樓,住宅大樓(11層含以上有電梯),155.28233082308742,10.7,12000.0,80.39404657200001,5,3,4,1040505,二十層,二十九層
2025-12-31,新北市,板橋區,新北市板橋區中正路１巷２弄８號五樓,公寓(5樓含以下無電梯),40.81330153049881,41.5,2000.0,49.003634526000006,3,2,2,0730627,五層,五層
2025-12-31,新北市,板橋區,新北市板橋區英士路１１之１號二樓,公寓(5樓含以下無電梯),19.928700747326275,,800.0,40.143138990500006,2,1,1,,二層，陽台,四層
2025-12-31,新北市,板橋區,新北市板橋區莊敬路２５３號,公寓(5樓含以下無電梯),25.706450963991912,53.8,2535.0,98.61321944250001,3,2,2,0610324,一層，陽台,四層
2025-12-31,新北市,板橋區,新北市板橋區民生路二段１０之２號七樓,住宅大樓(11層含以上有電梯),11.325600424710014,28.4,750.0,66.2218156985,0,0,0,0860815,七層,二十四層
2025-12-30,新北市,板橋區,新北市板橋區大觀路二段３７巷５３號三樓,公寓(5樓含以下無電梯),23.020250863259406,48.5,888.0,38.5748745865,3,2,1,0660617,三層,四層
2025-12-30,新北市,板橋區,新北市板橋區四維路２５９巷７１號二樓,公寓(5樓含以下無電梯),23.24410087165378,,1200.0,51.626113766500005,3,2,1,,二層，陽台,五層
2025-12-30,新北市,板橋區,新北市板橋區金華街１０巷１２２號四樓,公寓(5樓含以下無電梯),23.274350872788155,48.9,1100.0,47.2624775665,3,1,1,0660127,四層,四層
2025-12-30,新北市,板橋區,新北市板橋區府中路６０號八樓之１０,住宅大樓(11層含以上有電梯),13.219250495721894,7.1,1136.0,85.93520338900001,1,1,1,1071205,八層,十五層
2025-12-30,新北市,板橋區,新北市板橋區自由路５１巷１４弄６號四樓,公寓(5樓含以下無電梯),27.845126044192224,42.2,1520.0,54.58776654800001,3,2,2,0721101,四層,五層
2025-12-29,新北市,板橋區,新北市板橋區國慶路１４９巷１４弄８號五樓,公寓(5樓含以下無電梯),18.815500705581275,44.1,740.0,39.3292547235,2,1,1,0701120,五層,五層
2025-12-29,新北市,板橋區,新北市板橋區懷德街１２７巷２７號四樓,公寓(5樓含以下無電梯),26.05735097715066,50.6,1270.0,48.738510569000006,3,2,1,0640610,四層,四層
2025-12-29,新北市,板橋區,新北市板橋區大觀路三段６２巷３號七樓,華廈(10層含以下有電梯),34.61810129817879,1.4,1565.0,51.50049393650001,2,2,2,1130808,七層,七層
2025-12-28,新北市,板橋區,新北市板橋區南雅南路二段１１之７號五樓,住宅大樓(11層含以上有電梯),37.62797641104911,28.3,1950.0,73.043964203,2,2,1,0860911,五層,十九層
2025-12-28,新北市,板橋區,新北市板橋區實踐路１１０號三樓,公寓(5樓含以下無電梯),30.646276149235355,40.5,1460.0,47.640328792000005,3,2,2,0740709,三層,五層
2025-12-28,新北市,板橋區,新北市板橋區文化路一段３６６號四十二樓,住宅大樓(11層含以上有電梯),75.49795283117324,15.5,5460.0,90.00264125300001,4,2,3,0990715,四十二層,四十三層
2025-12-28,新北市,板橋區,新北市板橋區金門街４７巷２８號六樓,住宅大樓(11層含以上有電梯),44.872851682731934,20.5,1865.0,41.5619819125,4,1,2,0940621,六層,十二層
2025-12-27,新北市,板橋區,新北市板橋區長安街１９２巷１１號,公寓(5樓含以下無電梯),27.273401022752537,50.2,3120.0,114.39702050350002,5,2,4,0641015,一層,二層
2025-12-26,新北市,板橋區,新北市板橋區新府路６６號十八樓,住宅大樓(11層含以上有電梯),31.15750116840629,17.1,1600.0,64.296857093,1,1,1,0971119,十八層,二十四層
2025-12-26,新北市,板橋區,新北市板橋區重慶路３２７巷１９弄３號四樓,公寓(5樓含以下無電梯),41.10975154161568,50.9,1330.0,32.352395481,3,2,1,0640127,四層,四層
2025-12-26,新北市,板橋區,新北市板橋區中山路二段光榮巷１８號五樓,公寓(5樓含以下無電梯),29.26990109762129,,910.0,31.089916189500002,3,1,1,,五層,五層
2025-12-26,新北市,板橋區,新北市板橋區大明街６３巷１弄１號四樓,公寓(5樓含以下無電梯),21.665050812439407,,980.0,45.2340478905,2,2,1,,四層，陽台,五層
2025-12-26,新北市,板橋區,新北市板橋區信義路１５０巷４０號二樓,公寓(5樓含以下無電梯),32.44917621684411,38.1,1398.0,43.0826430125,3,2,2,0761106,二層,五層
2025-12-26,新北市,板橋區,新北市板橋區民生路二段１４之３號十七樓,住宅大樓(11層含以上有電梯),18.41015069038065,28.4,1250.0,67.8971875365,1,2,2,0860815,十七層,二十四層
2025-12-25,新北市,板橋區,新北市板橋區華江八路１６號十二樓,住宅大樓(11層含以上有電梯),40.595501522331304,4.7,2633.0,64.8595017,2,2,1,1100421,十二層,十三層
2025-12-25,新北市,板橋區,新北市板橋區縣民大道三段９３巷２６號十二樓,住宅大樓(11層含以上有電梯),21.83747581890534,0.4,1824.0,83.5262778595,2,1,1,1140716,十二層,十四層
2025-12-25,新北市,板橋區,新北市板橋區民生路二段１８２號十九樓,住宅大樓(11層含以上有電梯),50.4842268931585,28.7,3075.0,60.910080360500004,3,2,2,0860428,十九層,十九層
